10/04/24 13:20:51 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 13:20:51 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__13-20-51/tensorboard".
10/04/24 13:20:51 Starting Tensorboard thread...
10/04/24 13:20:55 Tensorboard is ready at http://localhost:6006/.
10/04/24 13:20:55 Continuing to training script...
10/04/24 13:20:58 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 13:20:58 Train Loader Image Data Size: (28, 28)
10/04/24 13:20:59 (0:00:01.18) | [1/10000] Batch 0 (1.146s) | LR: 1e-08 | KLW: 0, KLD (loss): 4914.667, Rec. Loss: 13952.25781250 | Total Loss: 13952.25781250
10/04/24 13:21:05 (0:00:07.32) | [1/10000] Batch 126 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4777.189, Rec. Loss: 13575.69433594 | Total Loss: 13575.69433594
10/04/24 13:21:05 (0:00:07.36) | [1/10000] Batch 127 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4819.342, Rec. Loss: 13549.96875000 | Total Loss: 13549.96875000
10/04/24 13:21:05 (0:00:07.40) | [1/10000] Batch 128 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4530.802, Rec. Loss: 12817.94238281 | Total Loss: 12817.94238281
10/04/24 13:21:05 (0:00:07.44) | [1/10000] Batch 129 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5129.762, Rec. Loss: 14567.96386719 | Total Loss: 14567.96386719
10/04/24 13:21:05 (0:00:07.48) | [1/10000] Batch 130 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4708.489, Rec. Loss: 13371.66992188 | Total Loss: 13371.66992188
10/04/24 13:21:07 (0:00:09.18) | [1/10000] Batch 131 (1.672s) | LR: 1e-08 | KLW: 0, KLD (loss): 4626.567, Rec. Loss: 13212.21191406 | Total Loss: 13212.21191406
10/04/24 13:21:07 (0:00:09.22) | [1/10000] Batch 132 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4851.957, Rec. Loss: 13839.18359375 | Total Loss: 13839.18359375
10/04/24 13:21:07 (0:00:09.26) | [1/10000] Batch 133 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4721.767, Rec. Loss: 13368.22167969 | Total Loss: 13368.22167969
10/04/24 13:21:07 (0:00:09.29) | [1/10000] Batch 134 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4944.133, Rec. Loss: 14070.03710938 | Total Loss: 14070.03710938
10/04/24 13:21:07 (0:00:09.33) | [1/10000] Batch 135 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4719.551, Rec. Loss: 13340.62207031 | Total Loss: 13340.62207031
10/04/24 13:21:07 (0:00:09.37) | [1/10000] Batch 136 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5033.066, Rec. Loss: 14220.46386719 | Total Loss: 14220.46386719
10/04/24 13:21:07 (0:00:09.41) | [1/10000] Batch 137 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4254.195, Rec. Loss: 12247.19140625 | Total Loss: 12247.19140625
10/04/24 13:21:07 (0:00:09.45) | [1/10000] Batch 138 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4809.250, Rec. Loss: 13702.43945312 | Total Loss: 13702.43945312
10/04/24 13:21:07 (0:00:09.49) | [1/10000] Batch 139 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4571.755, Rec. Loss: 13125.44628906 | Total Loss: 13125.44628906
10/04/24 13:21:07 (0:00:09.52) | [1/10000] Batch 140 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4465.252, Rec. Loss: 12675.77539062 | Total Loss: 12675.77539062
10/04/24 13:21:07 (0:00:09.56) | [1/10000] Batch 141 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4510.485, Rec. Loss: 12725.15332031 | Total Loss: 12725.15332031
10/04/24 13:21:07 (0:00:09.60) | [1/10000] Batch 142 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4407.546, Rec. Loss: 12524.36035156 | Total Loss: 12524.36035156
10/04/24 13:21:07 (0:00:09.64) | [1/10000] Batch 143 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4723.132, Rec. Loss: 13349.48535156 | Total Loss: 13349.48535156
10/04/24 13:21:07 (0:00:09.68) | [1/10000] Batch 144 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4703.694, Rec. Loss: 13450.61523438 | Total Loss: 13450.61523438
10/04/24 13:21:07 (0:00:09.72) | [1/10000] Batch 145 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4224.536, Rec. Loss: 12091.37109375 | Total Loss: 12091.37109375
10/04/24 13:21:07 (0:00:09.76) | [1/10000] Batch 146 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4781.893, Rec. Loss: 13172.81152344 | Total Loss: 13172.81152344
10/04/24 13:21:07 (0:00:09.79) | [1/10000] Batch 147 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4857.387, Rec. Loss: 13907.34082031 | Total Loss: 13907.34082031
10/04/24 13:21:08 (0:00:09.83) | [1/10000] Batch 148 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4262.737, Rec. Loss: 12048.63378906 | Total Loss: 12048.63378906
10/04/24 13:21:08 (0:00:09.87) | [1/10000] Batch 149 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4713.938, Rec. Loss: 13535.05175781 | Total Loss: 13535.05175781
10/04/24 13:21:08 (0:00:09.91) | [1/10000] Batch 150 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4586.059, Rec. Loss: 13007.78320312 | Total Loss: 13007.78320312
10/04/24 13:21:08 (0:00:09.95) | [1/10000] Batch 151 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4784.711, Rec. Loss: 13643.41796875 | Total Loss: 13643.41796875
10/04/24 13:21:08 (0:00:09.99) | [1/10000] Batch 152 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4355.436, Rec. Loss: 12450.81347656 | Total Loss: 12450.81347656
10/04/24 13:21:08 (0:00:10.02) | [1/10000] Batch 153 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4752.542, Rec. Loss: 13563.42675781 | Total Loss: 13563.42675781
10/04/24 13:21:08 (0:00:10.06) | [1/10000] Batch 154 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4591.147, Rec. Loss: 13137.50195312 | Total Loss: 13137.50195312
10/04/24 13:21:08 (0:00:10.10) | [1/10000] Batch 155 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4489.021, Rec. Loss: 12799.51855469 | Total Loss: 12799.51855469
10/04/24 13:21:08 (0:00:10.14) | [1/10000] Batch 156 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5088.943, Rec. Loss: 14484.52539062 | Total Loss: 14484.52539062
10/04/24 13:21:08 (0:00:10.17) | [1/10000] Batch 157 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4919.487, Rec. Loss: 13922.85058594 | Total Loss: 13922.85058594
10/04/24 13:21:08 (0:00:10.21) | [1/10000] Batch 158 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4813.692, Rec. Loss: 13680.27050781 | Total Loss: 13680.27050781
10/04/24 13:21:08 (0:00:10.25) | [1/10000] Batch 159 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5248.319, Rec. Loss: 14776.86816406 | Total Loss: 14776.86816406
10/04/24 13:21:08 (0:00:10.29) | [1/10000] Batch 160 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4759.422, Rec. Loss: 13480.48144531 | Total Loss: 13480.48144531
10/04/24 13:21:08 (0:00:10.33) | [1/10000] Batch 161 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4654.535, Rec. Loss: 13355.43164062 | Total Loss: 13355.43164062
10/04/24 13:21:08 (0:00:10.37) | [1/10000] Batch 162 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4334.715, Rec. Loss: 12450.14550781 | Total Loss: 12450.14550781
10/04/24 13:21:08 (0:00:10.40) | [1/10000] Batch 163 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4358.278, Rec. Loss: 12477.78320312 | Total Loss: 12477.78320312
10/04/24 13:21:08 (0:00:10.44) | [1/10000] Batch 164 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4531.775, Rec. Loss: 12950.32421875 | Total Loss: 12950.32421875
10/04/24 13:21:08 (0:00:10.48) | [1/10000] Batch 165 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4546.847, Rec. Loss: 12943.66406250 | Total Loss: 12943.66406250
10/04/24 13:21:08 (0:00:10.52) | [1/10000] Batch 166 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4442.660, Rec. Loss: 12632.51757812 | Total Loss: 12632.51757812
10/04/24 13:21:08 (0:00:10.56) | [1/10000] Batch 167 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4813.702, Rec. Loss: 13560.80371094 | Total Loss: 13560.80371094
10/04/24 13:21:08 (0:00:10.60) | [1/10000] Batch 168 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4614.628, Rec. Loss: 13235.14648438 | Total Loss: 13235.14648438
10/04/24 13:21:08 (0:00:10.64) | [1/10000] Batch 169 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4466.854, Rec. Loss: 12815.58496094 | Total Loss: 12815.58496094
10/04/24 13:21:08 (0:00:10.68) | [1/10000] Batch 170 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5066.582, Rec. Loss: 14283.12792969 | Total Loss: 14283.12792969
10/04/24 13:21:08 (0:00:10.72) | [1/10000] Batch 171 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4539.664, Rec. Loss: 12829.72265625 | Total Loss: 12829.72265625
10/04/24 13:21:08 (0:00:10.75) | [1/10000] Batch 172 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4777.337, Rec. Loss: 13610.91308594 | Total Loss: 13610.91308594
10/04/24 13:21:08 (0:00:10.79) | [1/10000] Batch 173 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4955.816, Rec. Loss: 13891.44824219 | Total Loss: 13891.44824219
10/04/24 13:21:09 (0:00:10.83) | [1/10000] Batch 174 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4720.835, Rec. Loss: 13309.23144531 | Total Loss: 13309.23144531
10/04/24 13:21:09 (0:00:10.87) | [1/10000] Batch 175 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4500.180, Rec. Loss: 12703.49023438 | Total Loss: 12703.49023438
10/04/24 13:21:09 (0:00:10.91) | [1/10000] Batch 176 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4473.080, Rec. Loss: 12803.18945312 | Total Loss: 12803.18945312
10/04/24 13:21:09 (0:00:10.95) | [1/10000] Batch 177 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4697.936, Rec. Loss: 13316.88964844 | Total Loss: 13316.88964844
10/04/24 13:21:09 (0:00:10.99) | [1/10000] Batch 178 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4579.437, Rec. Loss: 12950.30175781 | Total Loss: 12950.30175781
10/04/24 13:21:09 (0:00:11.03) | [1/10000] Batch 179 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4572.086, Rec. Loss: 13013.37597656 | Total Loss: 13013.37597656
10/04/24 13:21:09 (0:00:11.06) | [1/10000] Batch 180 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4526.476, Rec. Loss: 12853.77832031 | Total Loss: 12853.77832031
10/04/24 13:21:09 (0:00:11.10) | [1/10000] Batch 181 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4837.343, Rec. Loss: 13660.72167969 | Total Loss: 13660.72167969
10/04/24 13:21:09 (0:00:11.14) | [1/10000] Batch 182 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4592.549, Rec. Loss: 13012.57128906 | Total Loss: 13012.57128906
10/04/24 13:21:09 (0:00:11.18) | [1/10000] Batch 183 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4743.390, Rec. Loss: 13387.80078125 | Total Loss: 13387.80078125
10/04/24 13:21:09 (0:00:11.22) | [1/10000] Batch 184 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4491.316, Rec. Loss: 12682.41308594 | Total Loss: 12682.41308594
10/04/24 13:21:09 (0:00:11.25) | [1/10000] Batch 185 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4760.655, Rec. Loss: 13535.78613281 | Total Loss: 13535.78613281
10/04/24 13:21:09 (0:00:11.29) | [1/10000] Batch 186 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4564.434, Rec. Loss: 12879.01562500 | Total Loss: 12879.01562500
10/04/24 13:21:09 (0:00:11.33) | [1/10000] Batch 187 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4691.157, Rec. Loss: 13448.01269531 | Total Loss: 13448.01269531
10/04/24 13:21:09 (0:00:11.37) | [1/10000] Batch 188 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4504.940, Rec. Loss: 12856.43261719 | Total Loss: 12856.43261719
10/04/24 13:21:09 (0:00:11.41) | [1/10000] Batch 189 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4899.669, Rec. Loss: 13895.44042969 | Total Loss: 13895.44042969
10/04/24 13:21:09 (0:00:11.45) | [1/10000] Batch 190 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4689.719, Rec. Loss: 13205.77636719 | Total Loss: 13205.77636719
10/04/24 13:21:09 (0:00:11.48) | [1/10000] Batch 191 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4707.450, Rec. Loss: 13253.39550781 | Total Loss: 13253.39550781
10/04/24 13:21:09 (0:00:11.52) | [1/10000] Batch 192 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4574.824, Rec. Loss: 12958.59863281 | Total Loss: 12958.59863281
10/04/24 13:21:09 (0:00:11.56) | [1/10000] Batch 193 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4633.325, Rec. Loss: 13113.41406250 | Total Loss: 13113.41406250
10/04/24 13:21:09 (0:00:11.60) | [1/10000] Batch 194 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4725.403, Rec. Loss: 13399.47265625 | Total Loss: 13399.47265625
10/04/24 13:21:09 (0:00:11.64) | [1/10000] Batch 195 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4653.275, Rec. Loss: 13201.43554688 | Total Loss: 13201.43554688
10/04/24 13:21:09 (0:00:11.68) | [1/10000] Batch 196 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4552.176, Rec. Loss: 12925.53125000 | Total Loss: 12925.53125000
10/04/24 13:21:09 (0:00:11.72) | [1/10000] Batch 197 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4915.158, Rec. Loss: 13984.70410156 | Total Loss: 13984.70410156
10/04/24 13:21:09 (0:00:11.76) | [1/10000] Batch 198 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4880.300, Rec. Loss: 13670.44921875 | Total Loss: 13670.44921875
10/04/24 13:21:09 (0:00:11.80) | [1/10000] Batch 199 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4687.196, Rec. Loss: 13294.59472656 | Total Loss: 13294.59472656
10/04/24 13:21:10 (0:00:11.84) | [1/10000] Batch 200 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4316.504, Rec. Loss: 12312.99902344 | Total Loss: 12312.99902344
10/04/24 13:21:10 (0:00:11.87) | [1/10000] Batch 201 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4730.503, Rec. Loss: 13220.81542969 | Total Loss: 13220.81542969
10/04/24 13:21:10 (0:00:11.91) | [1/10000] Batch 202 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4569.322, Rec. Loss: 12903.71386719 | Total Loss: 12903.71386719
10/04/24 13:21:10 (0:00:11.95) | [1/10000] Batch 203 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4868.835, Rec. Loss: 13743.79101562 | Total Loss: 13743.79101562
10/04/24 13:21:10 (0:00:11.99) | [1/10000] Batch 204 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4928.865, Rec. Loss: 13920.20214844 | Total Loss: 13920.20214844
10/04/24 13:21:10 (0:00:12.03) | [1/10000] Batch 205 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4392.562, Rec. Loss: 12359.05859375 | Total Loss: 12359.05859375
10/04/24 13:21:10 (0:00:12.07) | [1/10000] Batch 206 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4878.830, Rec. Loss: 13845.55761719 | Total Loss: 13845.55761719
10/04/24 13:21:10 (0:00:12.11) | [1/10000] Batch 207 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4992.004, Rec. Loss: 13997.61621094 | Total Loss: 13997.61621094
10/04/24 13:21:10 (0:00:12.15) | [1/10000] Batch 208 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4819.344, Rec. Loss: 13748.66308594 | Total Loss: 13748.66308594
10/04/24 13:21:10 (0:00:12.19) | [1/10000] Batch 209 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5043.359, Rec. Loss: 14153.20800781 | Total Loss: 14153.20800781
10/04/24 13:21:10 (0:00:12.23) | [1/10000] Batch 210 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4780.424, Rec. Loss: 13562.02929688 | Total Loss: 13562.02929688
10/04/24 13:21:10 (0:00:12.26) | [1/10000] Batch 211 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4711.099, Rec. Loss: 13498.44335938 | Total Loss: 13498.44335938
10/04/24 13:21:10 (0:00:12.30) | [1/10000] Batch 212 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4802.416, Rec. Loss: 13451.47558594 | Total Loss: 13451.47558594
10/04/24 13:21:10 (0:00:12.34) | [1/10000] Batch 213 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4424.035, Rec. Loss: 12516.69140625 | Total Loss: 12516.69140625
10/04/24 13:21:10 (0:00:12.38) | [1/10000] Batch 214 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4816.374, Rec. Loss: 13562.79003906 | Total Loss: 13562.79003906
10/04/24 13:21:10 (0:00:12.42) | [1/10000] Batch 215 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4885.616, Rec. Loss: 13774.42578125 | Total Loss: 13774.42578125
10/04/24 13:21:10 (0:00:12.45) | [1/10000] Batch 216 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4991.995, Rec. Loss: 14104.27148438 | Total Loss: 14104.27148438
10/04/24 13:21:10 (0:00:12.49) | [1/10000] Batch 217 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4668.634, Rec. Loss: 12976.47167969 | Total Loss: 12976.47167969
10/04/24 13:21:10 (0:00:12.53) | [1/10000] Batch 218 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4869.962, Rec. Loss: 13658.50976562 | Total Loss: 13658.50976562
10/04/24 13:21:10 (0:00:12.56) | [1/10000] Batch 219 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4803.534, Rec. Loss: 13668.93847656 | Total Loss: 13668.93847656
10/04/24 13:21:10 (0:00:12.60) | [1/10000] Batch 220 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4338.949, Rec. Loss: 12361.79101562 | Total Loss: 12361.79101562
10/04/24 13:21:10 (0:00:12.64) | [1/10000] Batch 221 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4695.746, Rec. Loss: 13321.04394531 | Total Loss: 13321.04394531
10/04/24 13:21:10 (0:00:12.68) | [1/10000] Batch 222 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4864.885, Rec. Loss: 13842.31347656 | Total Loss: 13842.31347656
10/04/24 13:21:10 (0:00:12.72) | [1/10000] Batch 223 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4723.596, Rec. Loss: 13350.31347656 | Total Loss: 13350.31347656
10/04/24 13:21:10 (0:00:12.75) | [1/10000] Batch 224 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4627.060, Rec. Loss: 13084.24121094 | Total Loss: 13084.24121094
10/04/24 13:21:10 (0:00:12.79) | [1/10000] Batch 225 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5050.741, Rec. Loss: 14283.04785156 | Total Loss: 14283.04785156
10/04/24 13:21:11 (0:00:12.83) | [1/10000] Batch 226 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5091.905, Rec. Loss: 14422.75390625 | Total Loss: 14422.75390625
10/04/24 13:21:11 (0:00:12.86) | [1/10000] Batch 227 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5060.561, Rec. Loss: 14166.44238281 | Total Loss: 14166.44238281
10/04/24 13:21:11 (0:00:12.90) | [1/10000] Batch 228 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4318.464, Rec. Loss: 12337.60449219 | Total Loss: 12337.60449219
10/04/24 13:21:11 (0:00:12.94) | [1/10000] Batch 229 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4900.800, Rec. Loss: 13797.34375000 | Total Loss: 13797.34375000
10/04/24 13:21:11 (0:00:12.97) | [1/10000] Batch 230 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5162.834, Rec. Loss: 14589.72753906 | Total Loss: 14589.72753906
10/04/24 13:21:11 (0:00:13.01) | [1/10000] Batch 231 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4819.125, Rec. Loss: 13699.48535156 | Total Loss: 13699.48535156
10/04/24 13:21:11 (0:00:13.05) | [1/10000] Batch 232 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4883.291, Rec. Loss: 14068.91796875 | Total Loss: 14068.91796875
10/04/24 13:21:11 (0:00:13.09) | [1/10000] Batch 233 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4582.459, Rec. Loss: 12868.30664062 | Total Loss: 12868.30664062
10/04/24 13:21:11 (0:00:13.12) | [1/10000] Batch 234 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4449.550, Rec. Loss: 12712.54199219 | Total Loss: 12712.54199219
10/04/24 13:21:11 (0:00:13.16) | [1/10000] Batch 235 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4739.340, Rec. Loss: 13411.15136719 | Total Loss: 13411.15136719
10/04/24 13:21:11 (0:00:13.20) | [1/10000] Batch 236 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4750.448, Rec. Loss: 13134.28125000 | Total Loss: 13134.28125000
10/04/24 13:21:11 (0:00:13.23) | [1/10000] Batch 237 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5324.894, Rec. Loss: 15102.14550781 | Total Loss: 15102.14550781
10/04/24 13:21:11 (0:00:13.27) | [1/10000] Batch 238 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4817.461, Rec. Loss: 13539.36328125 | Total Loss: 13539.36328125
10/04/24 13:21:11 (0:00:13.31) | [1/10000] Batch 239 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4887.312, Rec. Loss: 13888.96972656 | Total Loss: 13888.96972656
10/04/24 13:21:11 (0:00:13.35) | [1/10000] Batch 240 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4756.755, Rec. Loss: 13328.75390625 | Total Loss: 13328.75390625
10/04/24 13:21:11 (0:00:13.39) | [1/10000] Batch 241 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4545.280, Rec. Loss: 12991.71582031 | Total Loss: 12991.71582031
10/04/24 13:21:11 (0:00:13.42) | [1/10000] Batch 242 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4875.090, Rec. Loss: 13691.32421875 | Total Loss: 13691.32421875
10/04/24 13:21:11 (0:00:13.46) | [1/10000] Batch 243 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4480.127, Rec. Loss: 12713.08300781 | Total Loss: 12713.08300781
10/04/24 13:21:11 (0:00:13.50) | [1/10000] Batch 244 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4880.976, Rec. Loss: 13602.01269531 | Total Loss: 13602.01269531
10/04/24 13:21:11 (0:00:13.54) | [1/10000] Batch 245 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4356.586, Rec. Loss: 12334.00683594 | Total Loss: 12334.00683594
10/04/24 13:21:11 (0:00:13.58) | [1/10000] Batch 246 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4916.266, Rec. Loss: 14057.89746094 | Total Loss: 14057.89746094
10/04/24 13:21:11 (0:00:13.62) | [1/10000] Batch 247 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4390.959, Rec. Loss: 12437.72753906 | Total Loss: 12437.72753906
10/04/24 13:21:11 (0:00:13.65) | [1/10000] Batch 248 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4382.132, Rec. Loss: 12668.74121094 | Total Loss: 12668.74121094
10/04/24 13:21:11 (0:00:13.69) | [1/10000] Batch 249 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4228.264, Rec. Loss: 11882.14160156 | Total Loss: 11882.14160156
10/04/24 13:21:11 (0:00:13.73) | [1/10000] Batch 250 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5007.587, Rec. Loss: 14149.04492188 | Total Loss: 14149.04492188
10/04/24 13:21:11 (0:00:13.77) | [1/10000] Batch 251 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5067.703, Rec. Loss: 14441.39453125 | Total Loss: 14441.39453125
10/04/24 13:21:11 (0:00:13.81) | [1/10000] Batch 252 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4405.658, Rec. Loss: 12497.39941406 | Total Loss: 12497.39941406
10/04/24 13:21:12 (0:00:13.85) | [1/10000] Batch 253 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4506.497, Rec. Loss: 12722.36523438 | Total Loss: 12722.36523438
10/04/24 13:21:12 (0:00:13.88) | [1/10000] Batch 254 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4301.129, Rec. Loss: 12166.50585938 | Total Loss: 12166.50585938
10/04/24 13:21:12 (0:00:13.92) | [1/10000] Batch 255 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4678.520, Rec. Loss: 13419.54296875 | Total Loss: 13419.54296875
10/04/24 13:21:12 (0:00:13.96) | [1/10000] Batch 256 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4762.937, Rec. Loss: 13324.33300781 | Total Loss: 13324.33300781
