09/11/24 22:42:40 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))

09/11/24 22:42:40 Train Loader Image Data Size: (28, 28)
09/11/24 22:42:41 (0m 00s) | [1/10000] Batch 0 (0.699s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.011313 | Abs. Loss: 1.01
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 138 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003778 | Abs. Loss: 140.07
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 139 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.004066 | Abs. Loss: 141.07
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 140 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.004059 | Abs. Loss: 142.07
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 141 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003857 | Abs. Loss: 143.08
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 142 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003741 | Abs. Loss: 144.08
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 143 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003922 | Abs. Loss: 145.08
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 144 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003657 | Abs. Loss: 146.09
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 145 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003706 | Abs. Loss: 147.09
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 146 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003501 | Abs. Loss: 148.10
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 147 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003666 | Abs. Loss: 149.10
09/11/24 22:42:47 (0m 06s) | [1/10000] Batch 148 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003332 | Abs. Loss: 150.10
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 149 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003451 | Abs. Loss: 151.11
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 150 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003126 | Abs. Loss: 152.11
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 151 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003442 | Abs. Loss: 153.11
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 152 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003313 | Abs. Loss: 154.12
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 153 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003261 | Abs. Loss: 155.12
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 154 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003139 | Abs. Loss: 156.12
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 155 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.003364 | Abs. Loss: 157.13
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 156 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002834 | Abs. Loss: 158.13
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 157 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002816 | Abs. Loss: 159.13
09/11/24 22:42:47 (0m 07s) | [1/10000] Batch 158 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002788 | Abs. Loss: 160.13
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 159 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002992 | Abs. Loss: 161.14
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 160 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002975 | Abs. Loss: 162.14
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 161 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002867 | Abs. Loss: 163.14
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 162 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002771 | Abs. Loss: 164.15
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 163 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002697 | Abs. Loss: 165.15
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 164 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002459 | Abs. Loss: 166.15
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 165 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002500 | Abs. Loss: 167.15
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 166 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002674 | Abs. Loss: 168.16
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 167 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002377 | Abs. Loss: 169.16
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 168 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002410 | Abs. Loss: 170.16
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 169 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002564 | Abs. Loss: 171.16
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 170 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002036 | Abs. Loss: 172.17
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 171 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002241 | Abs. Loss: 173.17
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 172 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002236 | Abs. Loss: 174.17
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 173 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002313 | Abs. Loss: 175.17
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 174 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002004 | Abs. Loss: 176.17
09/11/24 22:42:48 (0m 07s) | [1/10000] Batch 175 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002248 | Abs. Loss: 177.18
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 176 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001910 | Abs. Loss: 178.18
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 177 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.002082 | Abs. Loss: 179.18
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 178 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001492 | Abs. Loss: 180.18
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 179 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001719 | Abs. Loss: 181.18
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 180 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001788 | Abs. Loss: 182.19
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 181 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001350 | Abs. Loss: 183.19
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 182 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001735 | Abs. Loss: 184.19
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 183 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001433 | Abs. Loss: 185.19
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 184 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001373 | Abs. Loss: 186.19
09/11/24 22:42:48 (0m 08s) | [1/10000] Batch 185 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001216 | Abs. Loss: 187.19
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 186 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001291 | Abs. Loss: 188.19
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 187 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001417 | Abs. Loss: 189.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 188 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001243 | Abs. Loss: 190.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 189 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001230 | Abs. Loss: 191.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 190 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000972 | Abs. Loss: 192.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 191 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001033 | Abs. Loss: 193.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 192 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001224 | Abs. Loss: 194.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 193 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000922 | Abs. Loss: 195.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 194 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.001272 | Abs. Loss: 196.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 195 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000762 | Abs. Loss: 197.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 196 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000720 | Abs. Loss: 198.20
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 197 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000963 | Abs. Loss: 199.21
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 198 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000551 | Abs. Loss: 200.21
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 199 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000850 | Abs. Loss: 201.21
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 200 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000662 | Abs. Loss: 202.21
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 201 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000783 | Abs. Loss: 203.21
09/11/24 22:42:49 (0m 08s) | [1/10000] Batch 202 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000839 | Abs. Loss: 204.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 203 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000482 | Abs. Loss: 205.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 204 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000399 | Abs. Loss: 206.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 205 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000350 | Abs. Loss: 207.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 206 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000118 | Abs. Loss: 208.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 207 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999922 | Abs. Loss: 209.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 208 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000386 | Abs. Loss: 210.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 209 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999828 | Abs. Loss: 211.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 210 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999950 | Abs. Loss: 212.21
09/11/24 22:42:49 (0m 09s) | [1/10000] Batch 211 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000260 | Abs. Loss: 213.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 212 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000206 | Abs. Loss: 214.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 213 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999604 | Abs. Loss: 215.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 214 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999827 | Abs. Loss: 216.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 215 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.000168 | Abs. Loss: 217.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 216 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999874 | Abs. Loss: 218.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 217 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999543 | Abs. Loss: 219.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 218 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999617 | Abs. Loss: 220.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 219 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999631 | Abs. Loss: 221.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 220 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999807 | Abs. Loss: 222.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 221 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999415 | Abs. Loss: 223.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 222 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998924 | Abs. Loss: 224.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 223 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999054 | Abs. Loss: 225.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 224 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999354 | Abs. Loss: 226.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 225 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999175 | Abs. Loss: 227.21
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 226 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999203 | Abs. Loss: 228.20
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 227 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999085 | Abs. Loss: 229.20
09/11/24 22:42:50 (0m 09s) | [1/10000] Batch 228 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998838 | Abs. Loss: 230.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 229 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999241 | Abs. Loss: 231.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 230 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.999003 | Abs. Loss: 232.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 231 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998546 | Abs. Loss: 233.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 232 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998563 | Abs. Loss: 234.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 233 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998523 | Abs. Loss: 235.20
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 234 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998715 | Abs. Loss: 236.19
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 235 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998421 | Abs. Loss: 237.19
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 236 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998381 | Abs. Loss: 238.19
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 237 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998582 | Abs. Loss: 239.19
09/11/24 22:42:50 (0m 10s) | [1/10000] Batch 238 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998046 | Abs. Loss: 240.19
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 239 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998540 | Abs. Loss: 241.19
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 240 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998701 | Abs. Loss: 242.19
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 241 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997949 | Abs. Loss: 243.18
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 242 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998262 | Abs. Loss: 244.18
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 243 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998413 | Abs. Loss: 245.18
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 244 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997865 | Abs. Loss: 246.18
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 245 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998018 | Abs. Loss: 247.18
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 246 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.998261 | Abs. Loss: 248.17
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 247 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997904 | Abs. Loss: 249.17
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 248 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997753 | Abs. Loss: 250.17
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 249 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997473 | Abs. Loss: 251.17
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 250 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997889 | Abs. Loss: 252.17
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 251 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997921 | Abs. Loss: 253.16
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 252 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997707 | Abs. Loss: 254.16
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 253 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997824 | Abs. Loss: 255.16
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 254 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997777 | Abs. Loss: 256.16
09/11/24 22:42:51 (0m 10s) | [1/10000] Batch 255 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997411 | Abs. Loss: 257.15
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 256 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997271 | Abs. Loss: 258.15
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 257 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997314 | Abs. Loss: 259.15
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 258 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997353 | Abs. Loss: 260.15
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 259 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997066 | Abs. Loss: 261.14
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 260 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996941 | Abs. Loss: 262.14
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 261 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996906 | Abs. Loss: 263.14
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 262 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997182 | Abs. Loss: 264.13
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 263 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997367 | Abs. Loss: 265.13
09/11/24 22:42:51 (0m 11s) | [1/10000] Batch 264 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.997195 | Abs. Loss: 266.13
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 265 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996491 | Abs. Loss: 267.13
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 266 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996658 | Abs. Loss: 268.12
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 267 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996658 | Abs. Loss: 269.12
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 268 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996400 | Abs. Loss: 270.11
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 269 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996722 | Abs. Loss: 271.11
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 270 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996644 | Abs. Loss: 272.11
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 271 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996102 | Abs. Loss: 273.10
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 272 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996611 | Abs. Loss: 274.10
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 273 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996122 | Abs. Loss: 275.10
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 274 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996284 | Abs. Loss: 276.09
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 275 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996483 | Abs. Loss: 277.09
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 276 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996187 | Abs. Loss: 278.09
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 277 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996011 | Abs. Loss: 279.08
09/11/24 22:42:52 (0m 11s) | [1/10000] Batch 278 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.996152 | Abs. Loss: 280.08
