10/04/24 12:36:05 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 12:36:05 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__12-36-05/tensorboard".
10/04/24 12:36:05 Starting Tensorboard thread...
10/04/24 12:36:09 Tensorboard is ready at http://localhost:6006/.
10/04/24 12:36:09 Continuing to training script...
10/04/24 12:36:12 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 12:36:12 Train Loader Image Data Size: (28, 28)
10/04/24 12:36:13 (0:00:01.04) | [1/10000] Batch 0 (1.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1698.469, Rec. Loss: 13136.07324219 | Total Loss: 13136.07324219
10/04/24 12:36:19 (0:00:06.84) | [1/10000] Batch 126 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1792.983, Rec. Loss: 13931.95410156 | Total Loss: 13931.95410156
10/04/24 12:36:19 (0:00:06.88) | [1/10000] Batch 127 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1780.336, Rec. Loss: 13949.52441406 | Total Loss: 13949.52441406
10/04/24 12:36:19 (0:00:06.92) | [1/10000] Batch 128 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1817.326, Rec. Loss: 14187.38574219 | Total Loss: 14187.38574219
10/04/24 12:36:19 (0:00:06.95) | [1/10000] Batch 129 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1711.549, Rec. Loss: 13436.10156250 | Total Loss: 13436.10156250
10/04/24 12:36:19 (0:00:06.99) | [1/10000] Batch 130 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1915.703, Rec. Loss: 14960.40820312 | Total Loss: 14960.40820312
10/04/24 12:36:19 (0:00:07.03) | [1/10000] Batch 131 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1732.789, Rec. Loss: 13587.00683594 | Total Loss: 13587.00683594
10/04/24 12:36:19 (0:00:07.07) | [1/10000] Batch 132 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1686.199, Rec. Loss: 13226.58496094 | Total Loss: 13226.58496094
10/04/24 12:36:19 (0:00:07.10) | [1/10000] Batch 133 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1595.420, Rec. Loss: 12411.76660156 | Total Loss: 12411.76660156
10/04/24 12:36:19 (0:00:07.14) | [1/10000] Batch 134 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1710.850, Rec. Loss: 13390.93261719 | Total Loss: 13390.93261719
10/04/24 12:36:19 (0:00:07.19) | [1/10000] Batch 135 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1459.482, Rec. Loss: 11369.36035156 | Total Loss: 11369.36035156
10/04/24 12:36:19 (0:00:07.23) | [1/10000] Batch 136 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1661.136, Rec. Loss: 13133.06738281 | Total Loss: 13133.06738281
10/04/24 12:36:19 (0:00:07.28) | [1/10000] Batch 137 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1769.972, Rec. Loss: 13828.37890625 | Total Loss: 13828.37890625
10/04/24 12:36:19 (0:00:07.32) | [1/10000] Batch 138 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1636.245, Rec. Loss: 12784.86035156 | Total Loss: 12784.86035156
10/04/24 12:36:19 (0:00:07.36) | [1/10000] Batch 139 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1504.461, Rec. Loss: 11754.80761719 | Total Loss: 11754.80761719
10/04/24 12:36:19 (0:00:07.40) | [1/10000] Batch 140 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1763.713, Rec. Loss: 13851.32421875 | Total Loss: 13851.32421875
10/04/24 12:36:19 (0:00:07.44) | [1/10000] Batch 141 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1916.729, Rec. Loss: 15081.93652344 | Total Loss: 15081.93652344
10/04/24 12:36:19 (0:00:07.48) | [1/10000] Batch 142 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1646.934, Rec. Loss: 13072.48046875 | Total Loss: 13072.48046875
10/04/24 12:36:19 (0:00:07.52) | [1/10000] Batch 143 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1842.215, Rec. Loss: 14439.73242188 | Total Loss: 14439.73242188
10/04/24 12:36:20 (0:00:07.56) | [1/10000] Batch 144 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1733.626, Rec. Loss: 13656.01757812 | Total Loss: 13656.01757812
10/04/24 12:36:20 (0:00:07.60) | [1/10000] Batch 145 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1607.106, Rec. Loss: 12549.39550781 | Total Loss: 12549.39550781
10/04/24 12:36:20 (0:00:07.64) | [1/10000] Batch 146 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1663.225, Rec. Loss: 13154.26074219 | Total Loss: 13154.26074219
10/04/24 12:36:20 (0:00:07.68) | [1/10000] Batch 147 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1734.096, Rec. Loss: 13703.70117188 | Total Loss: 13703.70117188
10/04/24 12:36:20 (0:00:07.72) | [1/10000] Batch 148 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1576.724, Rec. Loss: 12497.99218750 | Total Loss: 12497.99218750
10/04/24 12:36:20 (0:00:07.76) | [1/10000] Batch 149 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1821.201, Rec. Loss: 14423.43066406 | Total Loss: 14423.43066406
10/04/24 12:36:20 (0:00:07.80) | [1/10000] Batch 150 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1571.925, Rec. Loss: 12308.80175781 | Total Loss: 12308.80175781
10/04/24 12:36:20 (0:00:07.84) | [1/10000] Batch 151 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1759.478, Rec. Loss: 13822.84765625 | Total Loss: 13822.84765625
10/04/24 12:36:20 (0:00:07.88) | [1/10000] Batch 152 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1657.457, Rec. Loss: 12990.67578125 | Total Loss: 12990.67578125
10/04/24 12:36:20 (0:00:07.92) | [1/10000] Batch 153 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1658.006, Rec. Loss: 13084.46386719 | Total Loss: 13084.46386719
10/04/24 12:36:20 (0:00:07.96) | [1/10000] Batch 154 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1706.043, Rec. Loss: 13447.07910156 | Total Loss: 13447.07910156
10/04/24 12:36:20 (0:00:08.00) | [1/10000] Batch 155 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1749.730, Rec. Loss: 13744.04687500 | Total Loss: 13744.04687500
10/04/24 12:36:20 (0:00:08.04) | [1/10000] Batch 156 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1749.010, Rec. Loss: 13800.26953125 | Total Loss: 13800.26953125
10/04/24 12:36:20 (0:00:08.08) | [1/10000] Batch 157 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1631.988, Rec. Loss: 12749.34179688 | Total Loss: 12749.34179688
10/04/24 12:36:20 (0:00:08.12) | [1/10000] Batch 158 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1744.456, Rec. Loss: 13635.48046875 | Total Loss: 13635.48046875
10/04/24 12:36:20 (0:00:08.16) | [1/10000] Batch 159 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1615.913, Rec. Loss: 12711.00292969 | Total Loss: 12711.00292969
10/04/24 12:36:20 (0:00:08.20) | [1/10000] Batch 160 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1764.844, Rec. Loss: 13803.55273438 | Total Loss: 13803.55273438
10/04/24 12:36:20 (0:00:08.24) | [1/10000] Batch 161 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1707.209, Rec. Loss: 13280.09765625 | Total Loss: 13280.09765625
10/04/24 12:36:20 (0:00:08.28) | [1/10000] Batch 162 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1696.280, Rec. Loss: 13131.25488281 | Total Loss: 13131.25488281
10/04/24 12:36:20 (0:00:08.31) | [1/10000] Batch 163 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1570.359, Rec. Loss: 12300.40136719 | Total Loss: 12300.40136719
10/04/24 12:36:20 (0:00:08.35) | [1/10000] Batch 164 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1733.968, Rec. Loss: 13715.49414062 | Total Loss: 13715.49414062
10/04/24 12:36:20 (0:00:08.39) | [1/10000] Batch 165 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1780.901, Rec. Loss: 13965.26562500 | Total Loss: 13965.26562500
10/04/24 12:36:20 (0:00:08.43) | [1/10000] Batch 166 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1826.451, Rec. Loss: 14408.08984375 | Total Loss: 14408.08984375
10/04/24 12:36:20 (0:00:08.47) | [1/10000] Batch 167 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1830.884, Rec. Loss: 14363.43164062 | Total Loss: 14363.43164062
10/04/24 12:36:20 (0:00:08.51) | [1/10000] Batch 168 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1656.948, Rec. Loss: 13066.88183594 | Total Loss: 13066.88183594
10/04/24 12:36:21 (0:00:08.55) | [1/10000] Batch 169 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1764.456, Rec. Loss: 13850.20703125 | Total Loss: 13850.20703125
10/04/24 12:36:21 (0:00:08.59) | [1/10000] Batch 170 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1695.805, Rec. Loss: 13329.80175781 | Total Loss: 13329.80175781
10/04/24 12:36:21 (0:00:08.63) | [1/10000] Batch 171 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1636.716, Rec. Loss: 12846.35644531 | Total Loss: 12846.35644531
10/04/24 12:36:21 (0:00:08.67) | [1/10000] Batch 172 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1754.561, Rec. Loss: 13832.73925781 | Total Loss: 13832.73925781
10/04/24 12:36:21 (0:00:08.72) | [1/10000] Batch 173 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1790.107, Rec. Loss: 13971.13671875 | Total Loss: 13971.13671875
10/04/24 12:36:21 (0:00:08.76) | [1/10000] Batch 174 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1549.659, Rec. Loss: 12225.07714844 | Total Loss: 12225.07714844
10/04/24 12:36:21 (0:00:08.80) | [1/10000] Batch 175 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1665.801, Rec. Loss: 13046.43945312 | Total Loss: 13046.43945312
10/04/24 12:36:21 (0:00:08.84) | [1/10000] Batch 176 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1549.798, Rec. Loss: 12177.87402344 | Total Loss: 12177.87402344
10/04/24 12:36:21 (0:00:08.88) | [1/10000] Batch 177 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1670.917, Rec. Loss: 13139.74511719 | Total Loss: 13139.74511719
10/04/24 12:36:21 (0:00:08.91) | [1/10000] Batch 178 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1687.704, Rec. Loss: 13371.83496094 | Total Loss: 13371.83496094
10/04/24 12:36:21 (0:00:08.95) | [1/10000] Batch 179 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1593.024, Rec. Loss: 12541.73242188 | Total Loss: 12541.73242188
10/04/24 12:36:21 (0:00:08.99) | [1/10000] Batch 180 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1670.146, Rec. Loss: 13153.13671875 | Total Loss: 13153.13671875
10/04/24 12:36:21 (0:00:09.03) | [1/10000] Batch 181 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1889.377, Rec. Loss: 14687.75195312 | Total Loss: 14687.75195312
10/04/24 12:36:21 (0:00:09.07) | [1/10000] Batch 182 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1750.660, Rec. Loss: 13747.29492188 | Total Loss: 13747.29492188
10/04/24 12:36:21 (0:00:09.11) | [1/10000] Batch 183 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1682.635, Rec. Loss: 13353.04980469 | Total Loss: 13353.04980469
10/04/24 12:36:21 (0:00:09.15) | [1/10000] Batch 184 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1756.083, Rec. Loss: 13927.39257812 | Total Loss: 13927.39257812
10/04/24 12:36:21 (0:00:09.19) | [1/10000] Batch 185 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1617.127, Rec. Loss: 12686.60839844 | Total Loss: 12686.60839844
10/04/24 12:36:21 (0:00:09.22) | [1/10000] Batch 186 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1706.524, Rec. Loss: 13278.36718750 | Total Loss: 13278.36718750
10/04/24 12:36:21 (0:00:09.26) | [1/10000] Batch 187 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1688.624, Rec. Loss: 13338.94238281 | Total Loss: 13338.94238281
10/04/24 12:36:21 (0:00:09.30) | [1/10000] Batch 188 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1705.073, Rec. Loss: 13388.72851562 | Total Loss: 13388.72851562
10/04/24 12:36:21 (0:00:09.34) | [1/10000] Batch 189 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1819.564, Rec. Loss: 14233.65039062 | Total Loss: 14233.65039062
10/04/24 12:36:21 (0:00:09.38) | [1/10000] Batch 190 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1644.220, Rec. Loss: 12869.13769531 | Total Loss: 12869.13769531
10/04/24 12:36:21 (0:00:09.42) | [1/10000] Batch 191 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1575.236, Rec. Loss: 12334.98242188 | Total Loss: 12334.98242188
10/04/24 12:36:21 (0:00:09.46) | [1/10000] Batch 192 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1755.304, Rec. Loss: 13850.74902344 | Total Loss: 13850.74902344
10/04/24 12:36:21 (0:00:09.50) | [1/10000] Batch 193 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1701.903, Rec. Loss: 13483.30664062 | Total Loss: 13483.30664062
10/04/24 12:36:21 (0:00:09.54) | [1/10000] Batch 194 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1747.495, Rec. Loss: 13765.40527344 | Total Loss: 13765.40527344
10/04/24 12:36:22 (0:00:09.58) | [1/10000] Batch 195 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1558.560, Rec. Loss: 12335.77343750 | Total Loss: 12335.77343750
10/04/24 12:36:22 (0:00:09.61) | [1/10000] Batch 196 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1774.183, Rec. Loss: 13849.84179688 | Total Loss: 13849.84179688
10/04/24 12:36:22 (0:00:09.65) | [1/10000] Batch 197 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1807.957, Rec. Loss: 14161.94238281 | Total Loss: 14161.94238281
10/04/24 12:36:22 (0:00:09.69) | [1/10000] Batch 198 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1685.568, Rec. Loss: 13210.05175781 | Total Loss: 13210.05175781
10/04/24 12:36:22 (0:00:09.73) | [1/10000] Batch 199 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1781.022, Rec. Loss: 14014.51757812 | Total Loss: 14014.51757812
10/04/24 12:36:22 (0:00:09.77) | [1/10000] Batch 200 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1708.091, Rec. Loss: 13522.90429688 | Total Loss: 13522.90429688
10/04/24 12:36:22 (0:00:09.81) | [1/10000] Batch 201 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1767.706, Rec. Loss: 13940.92382812 | Total Loss: 13940.92382812
10/04/24 12:36:22 (0:00:09.85) | [1/10000] Batch 202 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1765.880, Rec. Loss: 13873.27343750 | Total Loss: 13873.27343750
10/04/24 12:36:22 (0:00:09.89) | [1/10000] Batch 203 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1580.314, Rec. Loss: 12483.63964844 | Total Loss: 12483.63964844
10/04/24 12:36:22 (0:00:09.94) | [1/10000] Batch 204 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1683.159, Rec. Loss: 13173.62988281 | Total Loss: 13173.62988281
10/04/24 12:36:22 (0:00:09.98) | [1/10000] Batch 205 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1811.845, Rec. Loss: 14272.68945312 | Total Loss: 14272.68945312
10/04/24 12:36:22 (0:00:10.03) | [1/10000] Batch 206 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1745.474, Rec. Loss: 13747.02734375 | Total Loss: 13747.02734375
10/04/24 12:36:22 (0:00:10.07) | [1/10000] Batch 207 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1713.880, Rec. Loss: 13433.70214844 | Total Loss: 13433.70214844
10/04/24 12:36:22 (0:00:10.12) | [1/10000] Batch 208 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1642.729, Rec. Loss: 12864.50976562 | Total Loss: 12864.50976562
10/04/24 12:36:22 (0:00:10.16) | [1/10000] Batch 209 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1846.119, Rec. Loss: 14478.30566406 | Total Loss: 14478.30566406
10/04/24 12:36:22 (0:00:10.20) | [1/10000] Batch 210 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1621.830, Rec. Loss: 12730.34570312 | Total Loss: 12730.34570312
10/04/24 12:36:22 (0:00:10.24) | [1/10000] Batch 211 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1668.684, Rec. Loss: 13105.29589844 | Total Loss: 13105.29589844
10/04/24 12:36:22 (0:00:10.28) | [1/10000] Batch 212 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1644.340, Rec. Loss: 12970.20117188 | Total Loss: 12970.20117188
10/04/24 12:36:22 (0:00:10.32) | [1/10000] Batch 213 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1726.233, Rec. Loss: 13564.98632812 | Total Loss: 13564.98632812
10/04/24 12:36:22 (0:00:10.36) | [1/10000] Batch 214 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1715.429, Rec. Loss: 13521.14843750 | Total Loss: 13521.14843750
10/04/24 12:36:22 (0:00:10.40) | [1/10000] Batch 215 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1857.219, Rec. Loss: 14507.26660156 | Total Loss: 14507.26660156
10/04/24 12:36:22 (0:00:10.44) | [1/10000] Batch 216 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1599.893, Rec. Loss: 12713.57226562 | Total Loss: 12713.57226562
10/04/24 12:36:22 (0:00:10.47) | [1/10000] Batch 217 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1668.542, Rec. Loss: 13129.56445312 | Total Loss: 13129.56445312
10/04/24 12:36:22 (0:00:10.51) | [1/10000] Batch 218 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1728.424, Rec. Loss: 13601.64746094 | Total Loss: 13601.64746094
10/04/24 12:36:23 (0:00:10.55) | [1/10000] Batch 219 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1711.563, Rec. Loss: 13588.40527344 | Total Loss: 13588.40527344
10/04/24 12:36:23 (0:00:10.59) | [1/10000] Batch 220 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1616.718, Rec. Loss: 12698.55859375 | Total Loss: 12698.55859375
10/04/24 12:36:23 (0:00:10.63) | [1/10000] Batch 221 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1802.264, Rec. Loss: 14189.48242188 | Total Loss: 14189.48242188
10/04/24 12:36:23 (0:00:10.67) | [1/10000] Batch 222 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1633.781, Rec. Loss: 12782.15136719 | Total Loss: 12782.15136719
10/04/24 12:36:23 (0:00:10.71) | [1/10000] Batch 223 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1627.137, Rec. Loss: 12801.59570312 | Total Loss: 12801.59570312
10/04/24 12:36:23 (0:00:10.75) | [1/10000] Batch 224 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1660.294, Rec. Loss: 13132.90332031 | Total Loss: 13132.90332031
10/04/24 12:36:23 (0:00:10.79) | [1/10000] Batch 225 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1750.739, Rec. Loss: 13858.13378906 | Total Loss: 13858.13378906
10/04/24 12:36:23 (0:00:10.83) | [1/10000] Batch 226 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1875.296, Rec. Loss: 14710.90625000 | Total Loss: 14710.90625000
10/04/24 12:36:23 (0:00:10.87) | [1/10000] Batch 227 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1719.474, Rec. Loss: 13617.30468750 | Total Loss: 13617.30468750
10/04/24 12:36:23 (0:00:10.91) | [1/10000] Batch 228 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1804.461, Rec. Loss: 14375.24414062 | Total Loss: 14375.24414062
10/04/24 12:36:23 (0:00:10.95) | [1/10000] Batch 229 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1612.306, Rec. Loss: 12804.14062500 | Total Loss: 12804.14062500
10/04/24 12:36:23 (0:00:10.99) | [1/10000] Batch 230 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1724.695, Rec. Loss: 13651.40039062 | Total Loss: 13651.40039062
10/04/24 12:36:23 (0:00:11.03) | [1/10000] Batch 231 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1691.015, Rec. Loss: 13276.70507812 | Total Loss: 13276.70507812
10/04/24 12:36:23 (0:00:11.07) | [1/10000] Batch 232 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1739.729, Rec. Loss: 13668.39843750 | Total Loss: 13668.39843750
10/04/24 12:36:23 (0:00:11.11) | [1/10000] Batch 233 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1854.710, Rec. Loss: 14547.84179688 | Total Loss: 14547.84179688
10/04/24 12:36:23 (0:00:11.15) | [1/10000] Batch 234 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1715.490, Rec. Loss: 13465.18066406 | Total Loss: 13465.18066406
10/04/24 12:36:23 (0:00:11.19) | [1/10000] Batch 235 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1555.026, Rec. Loss: 12206.24511719 | Total Loss: 12206.24511719
10/04/24 12:36:23 (0:00:11.23) | [1/10000] Batch 236 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1673.549, Rec. Loss: 13241.71875000 | Total Loss: 13241.71875000
10/04/24 12:36:23 (0:00:11.53) | [1/10000] Batch 237 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1735.303, Rec. Loss: 13566.14453125 | Total Loss: 13566.14453125
10/04/24 12:36:24 (0:00:11.57) | [1/10000] Batch 238 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1607.509, Rec. Loss: 12674.51171875 | Total Loss: 12674.51171875
10/04/24 12:36:24 (0:00:11.61) | [1/10000] Batch 239 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1695.942, Rec. Loss: 13445.17578125 | Total Loss: 13445.17578125
10/04/24 12:36:24 (0:00:11.65) | [1/10000] Batch 240 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1789.170, Rec. Loss: 14056.12207031 | Total Loss: 14056.12207031
10/04/24 12:36:24 (0:00:11.69) | [1/10000] Batch 241 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1654.090, Rec. Loss: 13023.98242188 | Total Loss: 13023.98242188
10/04/24 12:36:24 (0:00:11.73) | [1/10000] Batch 242 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1728.035, Rec. Loss: 13387.00097656 | Total Loss: 13387.00097656
10/04/24 12:36:24 (0:00:11.77) | [1/10000] Batch 243 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1841.321, Rec. Loss: 14443.10156250 | Total Loss: 14443.10156250
10/04/24 12:36:24 (0:00:11.81) | [1/10000] Batch 244 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1648.823, Rec. Loss: 13033.20019531 | Total Loss: 13033.20019531
10/04/24 12:36:24 (0:00:11.84) | [1/10000] Batch 245 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1495.560, Rec. Loss: 11875.96777344 | Total Loss: 11875.96777344
10/04/24 12:36:24 (0:00:11.88) | [1/10000] Batch 246 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1725.986, Rec. Loss: 13597.63867188 | Total Loss: 13597.63867188
10/04/24 12:36:24 (0:00:11.92) | [1/10000] Batch 247 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1544.324, Rec. Loss: 12161.05078125 | Total Loss: 12161.05078125
10/04/24 12:36:24 (0:00:11.96) | [1/10000] Batch 248 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1527.806, Rec. Loss: 11990.48828125 | Total Loss: 11990.48828125
10/04/24 12:36:24 (0:00:12.00) | [1/10000] Batch 249 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1759.621, Rec. Loss: 13803.06640625 | Total Loss: 13803.06640625
10/04/24 12:36:24 (0:00:12.04) | [1/10000] Batch 250 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1728.816, Rec. Loss: 13636.97753906 | Total Loss: 13636.97753906
10/04/24 12:36:24 (0:00:12.08) | [1/10000] Batch 251 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1847.646, Rec. Loss: 14507.87597656 | Total Loss: 14507.87597656
10/04/24 12:36:24 (0:00:12.12) | [1/10000] Batch 252 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1670.920, Rec. Loss: 13152.19628906 | Total Loss: 13152.19628906
10/04/24 12:36:24 (0:00:12.16) | [1/10000] Batch 253 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1708.087, Rec. Loss: 13555.90722656 | Total Loss: 13555.90722656
10/04/24 12:36:24 (0:00:12.20) | [1/10000] Batch 254 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1742.992, Rec. Loss: 13640.73828125 | Total Loss: 13640.73828125
10/04/24 12:36:24 (0:00:12.23) | [1/10000] Batch 255 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1681.289, Rec. Loss: 13236.44921875 | Total Loss: 13236.44921875
10/04/24 12:36:24 (0:00:12.27) | [1/10000] Batch 256 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1768.691, Rec. Loss: 13974.88964844 | Total Loss: 13974.88964844
