07/24/24 09:48:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/24/24 09:48:18 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLD: 10.097, KLW: 1, Rec. Loss: 0.674 | Loss: 10.77 | Abs. Loss: 10.77
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 133 (0.005s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.252 | Loss: 0.26 | Abs. Loss: 63.53
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 134 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 63.79
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 135 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 64.04
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 136 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 64.32
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 137 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.266 | Loss: 0.27 | Abs. Loss: 64.59
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 138 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 64.86
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 139 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 65.13
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 140 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.270 | Loss: 0.28 | Abs. Loss: 65.40
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 141 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 65.67
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 142 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.272 | Loss: 0.28 | Abs. Loss: 65.95
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 143 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 66.22
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 144 (0.005s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.274 | Loss: 0.28 | Abs. Loss: 66.50
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 145 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 66.76
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 146 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 67.02
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 147 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 67.29
07/24/24 09:48:21 (0m 03s) | [1/15] Batch 148 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 67.56
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 149 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 67.83
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 150 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.265 | Loss: 0.27 | Abs. Loss: 68.10
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 151 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.260 | Loss: 0.27 | Abs. Loss: 68.37
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 152 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 68.64
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 153 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 68.90
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 154 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 69.17
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 155 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.269 | Loss: 0.27 | Abs. Loss: 69.44
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 156 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 69.71
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 157 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 69.98
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 158 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 70.25
07/24/24 09:48:22 (0m 03s) | [1/15] Batch 159 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 70.52
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 160 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 70.78
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 161 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 71.04
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 162 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 71.30
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 163 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 71.56
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 164 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 71.82
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 165 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 72.10
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 166 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.270 | Loss: 0.27 | Abs. Loss: 72.37
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 167 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 72.64
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 168 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.261 | Loss: 0.27 | Abs. Loss: 72.90
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 169 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 73.17
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 170 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 73.43
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 171 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 73.70
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 172 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 73.96
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 173 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.259 | Loss: 0.26 | Abs. Loss: 74.22
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 174 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 74.49
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 175 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.271 | Loss: 0.28 | Abs. Loss: 74.76
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 176 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 75.02
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 177 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 75.28
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 178 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.251 | Loss: 0.26 | Abs. Loss: 75.53
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 179 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 75.79
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 180 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 76.05
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 181 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 76.30
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 182 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 76.56
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 183 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.242 | Loss: 0.25 | Abs. Loss: 76.81
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 184 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 77.08
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 185 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 77.34
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 186 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 77.60
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 187 (0.006s) | LR: 0.001 | KLD: 0.006, KLW: 1, Rec. Loss: 0.249 | Loss: 0.26 | Abs. Loss: 77.86
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 188 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.258 | Loss: 0.27 | Abs. Loss: 78.12
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 189 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 78.39
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 190 (0.005s) | LR: 0.001 | KLD: 0.006, KLW: 1, Rec. Loss: 0.260 | Loss: 0.27 | Abs. Loss: 78.65
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 191 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.247 | Loss: 0.25 | Abs. Loss: 78.91
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 192 (0.004s) | LR: 0.001 | KLD: 0.006, KLW: 1, Rec. Loss: 0.249 | Loss: 0.25 | Abs. Loss: 79.16
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 193 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 79.43
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 194 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 79.69
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 195 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.261 | Loss: 0.27 | Abs. Loss: 79.95
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 196 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.237 | Loss: 0.24 | Abs. Loss: 80.19
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 197 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 80.45
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 198 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.270 | Loss: 0.28 | Abs. Loss: 80.73
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 199 (0.005s) | LR: 0.001 | KLD: 0.013, KLW: 1, Rec. Loss: 0.298 | Loss: 0.31 | Abs. Loss: 81.04
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 200 (0.003s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.285 | Loss: 0.30 | Abs. Loss: 81.34
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 201 (0.005s) | LR: 0.001 | KLD: 0.054, KLW: 1, Rec. Loss: 0.440 | Loss: 0.49 | Abs. Loss: 81.83
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 202 (0.005s) | LR: 0.001 | KLD: 0.025, KLW: 1, Rec. Loss: 0.273 | Loss: 0.30 | Abs. Loss: 82.13
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 203 (0.004s) | LR: 0.001 | KLD: 0.038, KLW: 1, Rec. Loss: 0.316 | Loss: 0.35 | Abs. Loss: 82.48
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 204 (0.004s) | LR: 0.001 | KLD: 0.053, KLW: 1, Rec. Loss: 0.273 | Loss: 0.33 | Abs. Loss: 82.81
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 205 (0.004s) | LR: 0.001 | KLD: 0.054, KLW: 1, Rec. Loss: 0.271 | Loss: 0.32 | Abs. Loss: 83.13
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 206 (0.004s) | LR: 0.001 | KLD: 0.078, KLW: 1, Rec. Loss: 0.271 | Loss: 0.35 | Abs. Loss: 83.48
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 207 (0.004s) | LR: 0.001 | KLD: 0.032, KLW: 1, Rec. Loss: 0.275 | Loss: 0.31 | Abs. Loss: 83.79
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 208 (0.005s) | LR: 0.001 | KLD: 0.038, KLW: 1, Rec. Loss: 0.278 | Loss: 0.32 | Abs. Loss: 84.10
07/24/24 09:48:22 (0m 04s) | [1/15] Batch 209 (0.005s) | LR: 0.001 | KLD: 0.049, KLW: 1, Rec. Loss: 0.274 | Loss: 0.32 | Abs. Loss: 84.43
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 210 (0.005s) | LR: 0.001 | KLD: 0.018, KLW: 1, Rec. Loss: 0.274 | Loss: 0.29 | Abs. Loss: 84.72
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 211 (0.005s) | LR: 0.001 | KLD: 0.036, KLW: 1, Rec. Loss: 0.274 | Loss: 0.31 | Abs. Loss: 85.03
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 212 (0.004s) | LR: 0.001 | KLD: 0.022, KLW: 1, Rec. Loss: 0.268 | Loss: 0.29 | Abs. Loss: 85.32
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 213 (0.004s) | LR: 0.001 | KLD: 0.026, KLW: 1, Rec. Loss: 0.258 | Loss: 0.28 | Abs. Loss: 85.60
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 214 (0.004s) | LR: 0.001 | KLD: 0.018, KLW: 1, Rec. Loss: 0.257 | Loss: 0.27 | Abs. Loss: 85.88
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 215 (0.006s) | LR: 0.001 | KLD: 0.022, KLW: 1, Rec. Loss: 0.276 | Loss: 0.30 | Abs. Loss: 86.18
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 216 (0.004s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.272 | Loss: 0.28 | Abs. Loss: 86.46
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 217 (0.006s) | LR: 0.001 | KLD: 0.015, KLW: 1, Rec. Loss: 0.276 | Loss: 0.29 | Abs. Loss: 86.75
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 218 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.266 | Loss: 0.28 | Abs. Loss: 87.03
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 219 (0.004s) | LR: 0.001 | KLD: 0.015, KLW: 1, Rec. Loss: 0.277 | Loss: 0.29 | Abs. Loss: 87.32
07/24/24 09:48:23 (0m 04s) | [1/15] Batch 220 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.266 | Loss: 0.28 | Abs. Loss: 87.60
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 221 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 87.87
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 222 (0.004s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 88.14
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 223 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.273 | Loss: 0.28 | Abs. Loss: 88.42
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 224 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.256 | Loss: 0.27 | Abs. Loss: 88.69
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 225 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 88.96
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 226 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.265 | Loss: 0.27 | Abs. Loss: 89.24
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 227 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.261 | Loss: 0.27 | Abs. Loss: 89.50
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 228 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.265 | Loss: 0.27 | Abs. Loss: 89.78
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 229 (0.005s) | LR: 0.001 | KLD: 0.006, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 90.05
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 230 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.270 | Loss: 0.28 | Abs. Loss: 90.32
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 231 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.276 | Loss: 0.28 | Abs. Loss: 90.61
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 232 (0.005s) | LR: 0.001 | KLD: 0.006, KLW: 1, Rec. Loss: 0.261 | Loss: 0.27 | Abs. Loss: 90.87
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 233 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.257 | Loss: 0.26 | Abs. Loss: 91.13
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 234 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 91.40
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 235 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 91.67
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 236 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 91.94
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 237 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 92.20
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 238 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 92.47
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 239 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 92.74
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 240 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 93.00
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 241 (0.005s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.251 | Loss: 0.25 | Abs. Loss: 93.26
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 242 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 93.53
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 243 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.262 | Loss: 0.27 | Abs. Loss: 93.79
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 244 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 94.05
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 245 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.268 | Loss: 0.27 | Abs. Loss: 94.32
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 246 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 94.59
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 247 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 94.85
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 248 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 95.12
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 249 (0.006s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 95.38
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 250 (0.005s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 95.64
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 251 (0.005s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.252 | Loss: 0.25 | Abs. Loss: 95.89
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 252 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.260 | Loss: 0.26 | Abs. Loss: 96.16
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 253 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 96.43
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 254 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.258 | Loss: 0.26 | Abs. Loss: 96.69
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 255 (0.006s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.267 | Loss: 0.27 | Abs. Loss: 96.96
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 256 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 97.23
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 257 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.252 | Loss: 0.26 | Abs. Loss: 97.48
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 258 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.252 | Loss: 0.26 | Abs. Loss: 97.74
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 259 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 98.00
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 260 (0.004s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.272 | Loss: 0.28 | Abs. Loss: 98.27
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 261 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.256 | Loss: 0.26 | Abs. Loss: 98.53
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 262 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.253 | Loss: 0.26 | Abs. Loss: 98.79
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 263 (0.005s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.261 | Loss: 0.27 | Abs. Loss: 99.06
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 264 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 99.32
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 265 (0.006s) | LR: 0.001 | KLD: 0.003, KLW: 1, Rec. Loss: 0.264 | Loss: 0.27 | Abs. Loss: 99.58
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 266 (0.004s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.255 | Loss: 0.26 | Abs. Loss: 99.84
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 267 (0.005s) | LR: 0.001 | KLD: 0.005, KLW: 1, Rec. Loss: 0.263 | Loss: 0.27 | Abs. Loss: 100.11
07/24/24 09:48:23 (0m 05s) | [1/15] Batch 268 (0.006s) | LR: 0.001 | KLD: 0.004, KLW: 1, Rec. Loss: 0.254 | Loss: 0.26 | Abs. Loss: 100.37
