07/17/24 12:42:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:42:31 (0.76s) | Epoch: 1 | Batch: 0 (0.747s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55286.53
07/17/24 12:42:35 (4.57s) | Epoch: 1 | Batch: 183 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12533.60
07/17/24 12:42:35 (4.59s) | Epoch: 1 | Batch: 184 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12753.07
07/17/24 12:42:35 (4.61s) | Epoch: 1 | Batch: 185 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12974.19
07/17/24 12:42:35 (4.62s) | Epoch: 1 | Batch: 186 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13238.74
07/17/24 12:42:35 (4.64s) | Epoch: 1 | Batch: 187 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13758.84
07/17/24 12:42:35 (4.66s) | Epoch: 1 | Batch: 188 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13191.71
07/17/24 12:42:35 (4.67s) | Epoch: 1 | Batch: 189 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13397.89
07/17/24 12:42:35 (4.69s) | Epoch: 1 | Batch: 190 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13735.61
07/17/24 12:42:35 (4.71s) | Epoch: 1 | Batch: 191 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13040.52
07/17/24 12:42:35 (4.72s) | Epoch: 1 | Batch: 192 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13094.79
07/17/24 12:42:35 (4.74s) | Epoch: 1 | Batch: 193 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12783.00
07/17/24 12:42:35 (4.76s) | Epoch: 1 | Batch: 194 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12822.33
07/17/24 12:42:35 (4.77s) | Epoch: 1 | Batch: 195 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13351.53
07/17/24 12:42:35 (4.79s) | Epoch: 1 | Batch: 196 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13313.57
07/17/24 12:42:35 (4.81s) | Epoch: 1 | Batch: 197 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12716.83
07/17/24 12:42:35 (4.82s) | Epoch: 1 | Batch: 198 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12867.39
07/17/24 12:42:35 (4.84s) | Epoch: 1 | Batch: 199 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12815.32
07/17/24 12:42:35 (4.85s) | Epoch: 1 | Batch: 200 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13698.23
07/17/24 12:42:35 (4.87s) | Epoch: 1 | Batch: 201 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12308.29
07/17/24 12:42:35 (4.89s) | Epoch: 1 | Batch: 202 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12888.76
07/17/24 12:42:35 (4.91s) | Epoch: 1 | Batch: 203 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12866.96
07/17/24 12:42:35 (4.92s) | Epoch: 1 | Batch: 204 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13091.28
07/17/24 12:42:35 (4.94s) | Epoch: 1 | Batch: 205 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12688.33
07/17/24 12:42:35 (4.96s) | Epoch: 1 | Batch: 206 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12748.56
07/17/24 12:42:35 (4.97s) | Epoch: 1 | Batch: 207 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12642.82
07/17/24 12:42:35 (4.99s) | Epoch: 1 | Batch: 208 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12782.43
07/17/24 12:42:35 (5.01s) | Epoch: 1 | Batch: 209 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12386.15
07/17/24 12:42:35 (5.02s) | Epoch: 1 | Batch: 210 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12380.59
07/17/24 12:42:35 (5.04s) | Epoch: 1 | Batch: 211 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12546.14
07/17/24 12:42:35 (5.06s) | Epoch: 1 | Batch: 212 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12791.38
07/17/24 12:42:35 (5.07s) | Epoch: 1 | Batch: 213 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12620.97
07/17/24 12:42:35 (5.09s) | Epoch: 1 | Batch: 214 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12747.75
07/17/24 12:42:35 (5.11s) | Epoch: 1 | Batch: 215 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12593.51
07/17/24 12:42:35 (5.12s) | Epoch: 1 | Batch: 216 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13158.34
07/17/24 12:42:35 (5.14s) | Epoch: 1 | Batch: 217 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13266.39
07/17/24 12:42:35 (5.16s) | Epoch: 1 | Batch: 218 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12839.03
07/17/24 12:42:35 (5.17s) | Epoch: 1 | Batch: 219 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12218.85
07/17/24 12:42:35 (5.19s) | Epoch: 1 | Batch: 220 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12299.67
07/17/24 12:42:35 (5.21s) | Epoch: 1 | Batch: 221 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13351.59
07/17/24 12:42:35 (5.22s) | Epoch: 1 | Batch: 222 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12587.26
07/17/24 12:42:35 (5.24s) | Epoch: 1 | Batch: 223 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12274.33
07/17/24 12:42:35 (5.26s) | Epoch: 1 | Batch: 224 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12284.79
07/17/24 12:42:36 (5.27s) | Epoch: 1 | Batch: 225 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12857.75
07/17/24 12:42:36 (5.29s) | Epoch: 1 | Batch: 226 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12067.84
07/17/24 12:42:36 (5.31s) | Epoch: 1 | Batch: 227 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12686.66
07/17/24 12:42:36 (5.32s) | Epoch: 1 | Batch: 228 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12512.11
07/17/24 12:42:36 (5.34s) | Epoch: 1 | Batch: 229 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12691.15
07/17/24 12:42:36 (5.36s) | Epoch: 1 | Batch: 230 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12901.68
07/17/24 12:42:36 (5.37s) | Epoch: 1 | Batch: 231 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12275.43
07/17/24 12:42:36 (5.39s) | Epoch: 1 | Batch: 232 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12713.55
07/17/24 12:42:36 (5.41s) | Epoch: 1 | Batch: 233 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12371.92
07/17/24 12:42:36 (5.42s) | Epoch: 1 | Batch: 234 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13323.09
07/17/24 12:42:36 (5.44s) | Epoch: 1 | Batch: 235 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12587.53
07/17/24 12:42:36 (5.46s) | Epoch: 1 | Batch: 236 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12749.11
07/17/24 12:42:36 (5.47s) | Epoch: 1 | Batch: 237 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12717.29
07/17/24 12:42:36 (5.49s) | Epoch: 1 | Batch: 238 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12010.38
07/17/24 12:42:36 (5.51s) | Epoch: 1 | Batch: 239 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12281.60
07/17/24 12:42:36 (5.52s) | Epoch: 1 | Batch: 240 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12018.41
07/17/24 12:42:36 (5.54s) | Epoch: 1 | Batch: 241 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12644.55
07/17/24 12:42:36 (5.56s) | Epoch: 1 | Batch: 242 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12533.63
07/17/24 12:42:36 (5.57s) | Epoch: 1 | Batch: 243 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12895.79
07/17/24 12:42:36 (5.59s) | Epoch: 1 | Batch: 244 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12327.04
07/17/24 12:42:36 (5.61s) | Epoch: 1 | Batch: 245 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12459.41
07/17/24 12:42:36 (5.62s) | Epoch: 1 | Batch: 246 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11715.12
07/17/24 12:42:36 (5.64s) | Epoch: 1 | Batch: 247 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12510.28
07/17/24 12:42:36 (5.66s) | Epoch: 1 | Batch: 248 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12598.93
07/17/24 12:42:36 (5.67s) | Epoch: 1 | Batch: 249 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12170.11
07/17/24 12:42:36 (5.69s) | Epoch: 1 | Batch: 250 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12536.59
07/17/24 12:42:36 (5.71s) | Epoch: 1 | Batch: 251 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12218.79
07/17/24 12:42:36 (5.72s) | Epoch: 1 | Batch: 252 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12599.43
07/17/24 12:42:36 (5.74s) | Epoch: 1 | Batch: 253 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12566.68
07/17/24 12:42:36 (5.76s) | Epoch: 1 | Batch: 254 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12516.74
07/17/24 12:42:36 (5.77s) | Epoch: 1 | Batch: 255 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12493.34
07/17/24 12:42:36 (5.79s) | Epoch: 1 | Batch: 256 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12249.33
07/17/24 12:42:36 (5.81s) | Epoch: 1 | Batch: 257 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12112.96
07/17/24 12:42:36 (5.82s) | Epoch: 1 | Batch: 258 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12309.97
07/17/24 12:42:36 (5.84s) | Epoch: 1 | Batch: 259 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12045.57
07/17/24 12:42:36 (5.86s) | Epoch: 1 | Batch: 260 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11807.87
07/17/24 12:42:36 (5.87s) | Epoch: 1 | Batch: 261 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12111.05
07/17/24 12:42:36 (5.89s) | Epoch: 1 | Batch: 262 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11660.53
07/17/24 12:42:36 (5.91s) | Epoch: 1 | Batch: 263 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12960.00
07/17/24 12:42:36 (5.92s) | Epoch: 1 | Batch: 264 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12944.85
07/17/24 12:42:36 (5.94s) | Epoch: 1 | Batch: 265 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12571.84
07/17/24 12:42:36 (5.96s) | Epoch: 1 | Batch: 266 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12066.46
07/17/24 12:42:36 (5.97s) | Epoch: 1 | Batch: 267 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12215.67
07/17/24 12:42:36 (5.99s) | Epoch: 1 | Batch: 268 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12041.52
07/17/24 12:42:36 (6.01s) | Epoch: 1 | Batch: 269 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11331.56
07/17/24 12:42:36 (6.02s) | Epoch: 1 | Batch: 270 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11596.33
07/17/24 12:42:36 (6.04s) | Epoch: 1 | Batch: 271 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11740.61
07/17/24 12:42:36 (6.06s) | Epoch: 1 | Batch: 272 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11858.69
07/17/24 12:42:36 (6.07s) | Epoch: 1 | Batch: 273 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12247.04
07/17/24 12:42:36 (6.09s) | Epoch: 1 | Batch: 274 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11861.22
07/17/24 12:42:36 (6.11s) | Epoch: 1 | Batch: 275 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12147.84
07/17/24 12:42:36 (6.12s) | Epoch: 1 | Batch: 276 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12214.38
07/17/24 12:42:36 (6.14s) | Epoch: 1 | Batch: 277 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11258.17
07/17/24 12:42:36 (6.16s) | Epoch: 1 | Batch: 278 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12022.90
07/17/24 12:42:36 (6.17s) | Epoch: 1 | Batch: 279 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11965.93
07/17/24 12:42:36 (6.19s) | Epoch: 1 | Batch: 280 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12220.34
07/17/24 12:42:36 (6.21s) | Epoch: 1 | Batch: 281 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11672.77
07/17/24 12:42:36 (6.22s) | Epoch: 1 | Batch: 282 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11493.22
07/17/24 12:42:36 (6.24s) | Epoch: 1 | Batch: 283 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11961.88
07/17/24 12:42:36 (6.26s) | Epoch: 1 | Batch: 284 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11250.04
07/17/24 12:42:37 (6.27s) | Epoch: 1 | Batch: 285 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12001.44
07/17/24 12:42:37 (6.29s) | Epoch: 1 | Batch: 286 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11936.54
07/17/24 12:42:37 (6.31s) | Epoch: 1 | Batch: 287 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11784.65
07/17/24 12:42:37 (6.32s) | Epoch: 1 | Batch: 288 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11731.50
07/17/24 12:42:37 (6.34s) | Epoch: 1 | Batch: 289 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11822.21
07/17/24 12:42:37 (6.36s) | Epoch: 1 | Batch: 290 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12003.86
07/17/24 12:42:37 (6.37s) | Epoch: 1 | Batch: 291 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11746.81
07/17/24 12:42:37 (6.39s) | Epoch: 1 | Batch: 292 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10931.18
07/17/24 12:42:37 (6.41s) | Epoch: 1 | Batch: 293 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11873.54
07/17/24 12:42:37 (6.42s) | Epoch: 1 | Batch: 294 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11074.90
07/17/24 12:42:37 (6.44s) | Epoch: 1 | Batch: 295 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11568.37
07/17/24 12:42:37 (6.46s) | Epoch: 1 | Batch: 296 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12133.58
07/17/24 12:42:37 (6.47s) | Epoch: 1 | Batch: 297 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11914.53
07/17/24 12:42:37 (6.49s) | Epoch: 1 | Batch: 298 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11458.15
07/17/24 12:42:37 (6.51s) | Epoch: 1 | Batch: 299 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11011.55
07/17/24 12:42:37 (6.52s) | Epoch: 1 | Batch: 300 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11592.73
07/17/24 12:42:37 (6.54s) | Epoch: 1 | Batch: 301 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11537.39
07/17/24 12:42:37 (6.55s) | Epoch: 1 | Batch: 302 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10801.07
07/17/24 12:42:37 (6.57s) | Epoch: 1 | Batch: 303 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11266.67
07/17/24 12:42:37 (6.58s) | Epoch: 1 | Batch: 304 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11147.50
07/17/24 12:42:37 (6.60s) | Epoch: 1 | Batch: 305 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11549.88
07/17/24 12:42:37 (6.62s) | Epoch: 1 | Batch: 306 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10976.06
07/17/24 12:42:37 (6.63s) | Epoch: 1 | Batch: 307 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11171.06
07/17/24 12:42:37 (6.65s) | Epoch: 1 | Batch: 308 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10789.23
07/17/24 12:42:37 (6.66s) | Epoch: 1 | Batch: 309 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12060.79
07/17/24 12:42:37 (6.68s) | Epoch: 1 | Batch: 310 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11312.75
07/17/24 12:42:37 (6.70s) | Epoch: 1 | Batch: 311 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11102.83
07/17/24 12:42:37 (6.71s) | Epoch: 1 | Batch: 312 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11362.51
07/17/24 12:42:37 (6.73s) | Epoch: 1 | Batch: 313 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11207.87
07/17/24 12:42:37 (6.75s) | Epoch: 1 | Batch: 314 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11355.89
07/17/24 12:42:37 (6.76s) | Epoch: 1 | Batch: 315 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11651.88
07/17/24 12:42:37 (6.78s) | Epoch: 1 | Batch: 316 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11788.12
07/17/24 12:42:37 (6.79s) | Epoch: 1 | Batch: 317 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11502.85
07/17/24 12:42:37 (6.81s) | Epoch: 1 | Batch: 318 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11803.10
07/17/24 12:42:37 (6.83s) | Epoch: 1 | Batch: 319 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11195.30
07/17/24 12:42:37 (6.84s) | Epoch: 1 | Batch: 320 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11347.07
07/17/24 12:42:37 (6.86s) | Epoch: 1 | Batch: 321 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11571.91
07/17/24 12:42:37 (6.87s) | Epoch: 1 | Batch: 322 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11261.78
07/17/24 12:42:37 (6.89s) | Epoch: 1 | Batch: 323 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11105.97
07/17/24 12:42:37 (6.91s) | Epoch: 1 | Batch: 324 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10703.77
07/17/24 12:42:37 (6.92s) | Epoch: 1 | Batch: 325 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11192.97
07/17/24 12:42:37 (6.94s) | Epoch: 1 | Batch: 326 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10951.47
07/17/24 12:42:37 (6.96s) | Epoch: 1 | Batch: 327 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10973.39
07/17/24 12:42:37 (6.97s) | Epoch: 1 | Batch: 328 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11312.44
07/17/24 12:42:37 (6.99s) | Epoch: 1 | Batch: 329 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11592.54
07/17/24 12:42:37 (7.01s) | Epoch: 1 | Batch: 330 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11870.65
07/17/24 12:42:37 (7.02s) | Epoch: 1 | Batch: 331 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10619.58
07/17/24 12:42:37 (7.04s) | Epoch: 1 | Batch: 332 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11500.01
07/17/24 12:42:37 (7.06s) | Epoch: 1 | Batch: 333 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11313.28
07/17/24 12:42:37 (7.07s) | Epoch: 1 | Batch: 334 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11822.05
07/17/24 12:42:37 (7.09s) | Epoch: 1 | Batch: 335 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11462.97
07/17/24 12:42:37 (7.11s) | Epoch: 1 | Batch: 336 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10755.92
07/17/24 12:42:37 (7.12s) | Epoch: 1 | Batch: 337 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11242.92
07/17/24 12:42:37 (7.14s) | Epoch: 1 | Batch: 338 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10568.98
07/17/24 12:42:37 (7.16s) | Epoch: 1 | Batch: 339 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11474.73
07/17/24 12:42:37 (7.17s) | Epoch: 1 | Batch: 340 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11182.86
07/17/24 12:42:37 (7.19s) | Epoch: 1 | Batch: 341 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10776.59
07/17/24 12:42:37 (7.21s) | Epoch: 1 | Batch: 342 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11001.76
07/17/24 12:42:37 (7.22s) | Epoch: 1 | Batch: 343 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11407.66
07/17/24 12:42:37 (7.24s) | Epoch: 1 | Batch: 344 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11189.04
07/17/24 12:42:37 (7.26s) | Epoch: 1 | Batch: 345 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10912.74
07/17/24 12:42:38 (7.27s) | Epoch: 1 | Batch: 346 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10918.82
07/17/24 12:42:38 (7.29s) | Epoch: 1 | Batch: 347 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11022.56
07/17/24 12:42:38 (7.31s) | Epoch: 1 | Batch: 348 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11416.25
07/17/24 12:42:38 (7.32s) | Epoch: 1 | Batch: 349 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10636.08
07/17/24 12:42:38 (7.34s) | Epoch: 1 | Batch: 350 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10903.56
07/17/24 12:42:38 (7.36s) | Epoch: 1 | Batch: 351 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11378.63
07/17/24 12:42:38 (7.37s) | Epoch: 1 | Batch: 352 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10615.08
07/17/24 12:42:38 (7.39s) | Epoch: 1 | Batch: 353 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11595.40
07/17/24 12:42:38 (7.41s) | Epoch: 1 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11566.31
07/17/24 12:42:38 (7.42s) | Epoch: 1 | Batch: 355 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11324.71
07/17/24 12:42:38 (7.44s) | Epoch: 1 | Batch: 356 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11001.60
07/17/24 12:42:38 (7.46s) | Epoch: 1 | Batch: 357 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11398.43
07/17/24 12:42:38 (7.47s) | Epoch: 1 | Batch: 358 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11827.52
07/17/24 12:42:38 (7.49s) | Epoch: 1 | Batch: 359 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11141.11
07/17/24 12:42:38 (7.51s) | Epoch: 1 | Batch: 360 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10809.48
07/17/24 12:42:38 (7.52s) | Epoch: 1 | Batch: 361 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11064.09
07/17/24 12:42:38 (7.54s) | Epoch: 1 | Batch: 362 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11361.01
07/17/24 12:42:38 (7.56s) | Epoch: 1 | Batch: 363 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11025.97
07/17/24 12:42:38 (7.57s) | Epoch: 1 | Batch: 364 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11449.51
07/17/24 12:42:38 (7.59s) | Epoch: 1 | Batch: 365 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10816.88
07/17/24 12:42:38 (7.61s) | Epoch: 1 | Batch: 366 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11268.16
07/17/24 12:42:38 (7.62s) | Epoch: 1 | Batch: 367 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11082.01
07/17/24 12:42:38 (7.64s) | Epoch: 1 | Batch: 368 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11887.07
07/17/24 12:42:38 (7.66s) | Epoch: 1 | Batch: 369 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11295.61
