07/17/24 12:30:04 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:30:05 (0.68s) | Epoch: 1 | Batch: 0 (0.673s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55452.63
07/17/24 12:30:09 (4.45s) | Epoch: 1 | Batch: 183 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14942.88
07/17/24 12:30:09 (4.47s) | Epoch: 1 | Batch: 184 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14358.19
07/17/24 12:30:09 (4.48s) | Epoch: 1 | Batch: 185 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14649.80
07/17/24 12:30:09 (4.50s) | Epoch: 1 | Batch: 186 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14132.28
07/17/24 12:30:09 (4.52s) | Epoch: 1 | Batch: 187 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14775.48
07/17/24 12:30:09 (4.53s) | Epoch: 1 | Batch: 188 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14616.37
07/17/24 12:30:09 (4.55s) | Epoch: 1 | Batch: 189 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14058.91
07/17/24 12:30:09 (4.56s) | Epoch: 1 | Batch: 190 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14605.66
07/17/24 12:30:09 (4.58s) | Epoch: 1 | Batch: 191 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14573.19
07/17/24 12:30:09 (4.60s) | Epoch: 1 | Batch: 192 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14495.25
07/17/24 12:30:09 (4.62s) | Epoch: 1 | Batch: 193 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14143.92
07/17/24 12:30:09 (4.63s) | Epoch: 1 | Batch: 194 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13750.24
07/17/24 12:30:09 (4.65s) | Epoch: 1 | Batch: 195 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14440.17
07/17/24 12:30:09 (4.67s) | Epoch: 1 | Batch: 196 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14888.20
07/17/24 12:30:09 (4.68s) | Epoch: 1 | Batch: 197 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14839.94
07/17/24 12:30:09 (4.70s) | Epoch: 1 | Batch: 198 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13841.35
07/17/24 12:30:09 (4.72s) | Epoch: 1 | Batch: 199 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14352.89
07/17/24 12:30:09 (4.73s) | Epoch: 1 | Batch: 200 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14399.64
07/17/24 12:30:09 (4.74s) | Epoch: 1 | Batch: 201 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14418.13
07/17/24 12:30:09 (4.76s) | Epoch: 1 | Batch: 202 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14716.91
07/17/24 12:30:09 (4.77s) | Epoch: 1 | Batch: 203 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14051.28
07/17/24 12:30:09 (4.79s) | Epoch: 1 | Batch: 204 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13600.22
07/17/24 12:30:09 (4.81s) | Epoch: 1 | Batch: 205 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13492.73
07/17/24 12:30:09 (4.82s) | Epoch: 1 | Batch: 206 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13611.95
07/17/24 12:30:09 (4.84s) | Epoch: 1 | Batch: 207 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13874.32
07/17/24 12:30:09 (4.85s) | Epoch: 1 | Batch: 208 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13569.87
07/17/24 12:30:09 (4.87s) | Epoch: 1 | Batch: 209 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13607.56
07/17/24 12:30:09 (4.88s) | Epoch: 1 | Batch: 210 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14016.32
07/17/24 12:30:09 (4.90s) | Epoch: 1 | Batch: 211 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13576.03
07/17/24 12:30:09 (4.92s) | Epoch: 1 | Batch: 212 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13789.10
07/17/24 12:30:09 (4.93s) | Epoch: 1 | Batch: 213 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13607.02
07/17/24 12:30:09 (4.95s) | Epoch: 1 | Batch: 214 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13349.29
07/17/24 12:30:09 (4.97s) | Epoch: 1 | Batch: 215 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14178.40
07/17/24 12:30:09 (4.98s) | Epoch: 1 | Batch: 216 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13565.32
07/17/24 12:30:09 (5.00s) | Epoch: 1 | Batch: 217 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13277.19
07/17/24 12:30:09 (5.02s) | Epoch: 1 | Batch: 218 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14078.47
07/17/24 12:30:09 (5.03s) | Epoch: 1 | Batch: 219 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13774.60
07/17/24 12:30:09 (5.05s) | Epoch: 1 | Batch: 220 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13513.59
07/17/24 12:30:09 (5.07s) | Epoch: 1 | Batch: 221 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13660.37
07/17/24 12:30:09 (5.08s) | Epoch: 1 | Batch: 222 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13627.27
07/17/24 12:30:09 (5.10s) | Epoch: 1 | Batch: 223 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14041.08
07/17/24 12:30:09 (5.12s) | Epoch: 1 | Batch: 224 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13239.16
07/17/24 12:30:09 (5.13s) | Epoch: 1 | Batch: 225 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13797.94
07/17/24 12:30:09 (5.15s) | Epoch: 1 | Batch: 226 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13536.73
07/17/24 12:30:09 (5.16s) | Epoch: 1 | Batch: 227 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13337.68
07/17/24 12:30:09 (5.18s) | Epoch: 1 | Batch: 228 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14007.06
07/17/24 12:30:10 (5.20s) | Epoch: 1 | Batch: 229 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14261.64
07/17/24 12:30:10 (5.21s) | Epoch: 1 | Batch: 230 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13552.98
07/17/24 12:30:10 (5.23s) | Epoch: 1 | Batch: 231 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12872.20
07/17/24 12:30:10 (5.25s) | Epoch: 1 | Batch: 232 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13198.31
07/17/24 12:30:10 (5.27s) | Epoch: 1 | Batch: 233 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13598.96
07/17/24 12:30:10 (5.28s) | Epoch: 1 | Batch: 234 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12729.84
07/17/24 12:30:10 (5.30s) | Epoch: 1 | Batch: 235 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13224.56
07/17/24 12:30:10 (5.31s) | Epoch: 1 | Batch: 236 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13147.53
07/17/24 12:30:10 (5.33s) | Epoch: 1 | Batch: 237 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13135.46
07/17/24 12:30:10 (5.35s) | Epoch: 1 | Batch: 238 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13226.61
07/17/24 12:30:10 (5.36s) | Epoch: 1 | Batch: 239 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13024.41
07/17/24 12:30:10 (5.38s) | Epoch: 1 | Batch: 240 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12876.53
07/17/24 12:30:10 (5.40s) | Epoch: 1 | Batch: 241 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12037.98
07/17/24 12:30:10 (5.42s) | Epoch: 1 | Batch: 242 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13729.66
07/17/24 12:30:10 (5.43s) | Epoch: 1 | Batch: 243 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12951.76
07/17/24 12:30:10 (5.45s) | Epoch: 1 | Batch: 244 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12300.37
07/17/24 12:30:10 (5.47s) | Epoch: 1 | Batch: 245 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12513.79
07/17/24 12:30:10 (5.48s) | Epoch: 1 | Batch: 246 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12917.55
07/17/24 12:30:10 (5.50s) | Epoch: 1 | Batch: 247 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13559.40
07/17/24 12:30:10 (5.52s) | Epoch: 1 | Batch: 248 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13952.34
07/17/24 12:30:10 (5.53s) | Epoch: 1 | Batch: 249 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13119.97
07/17/24 12:30:10 (5.55s) | Epoch: 1 | Batch: 250 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12522.22
07/17/24 12:30:10 (5.57s) | Epoch: 1 | Batch: 251 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13168.88
07/17/24 12:30:10 (5.58s) | Epoch: 1 | Batch: 252 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12554.67
07/17/24 12:30:10 (5.60s) | Epoch: 1 | Batch: 253 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13178.78
07/17/24 12:30:10 (5.61s) | Epoch: 1 | Batch: 254 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13409.53
07/17/24 12:30:10 (5.63s) | Epoch: 1 | Batch: 255 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13277.34
07/17/24 12:30:10 (5.65s) | Epoch: 1 | Batch: 256 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12590.25
07/17/24 12:30:10 (5.67s) | Epoch: 1 | Batch: 257 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13138.83
07/17/24 12:30:10 (5.68s) | Epoch: 1 | Batch: 258 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12782.42
07/17/24 12:30:10 (5.70s) | Epoch: 1 | Batch: 259 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13507.67
07/17/24 12:30:10 (5.72s) | Epoch: 1 | Batch: 260 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12280.23
07/17/24 12:30:10 (5.73s) | Epoch: 1 | Batch: 261 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13256.23
07/17/24 12:30:10 (5.75s) | Epoch: 1 | Batch: 262 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12914.24
07/17/24 12:30:10 (5.77s) | Epoch: 1 | Batch: 263 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13598.39
07/17/24 12:30:10 (5.78s) | Epoch: 1 | Batch: 264 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12345.62
07/17/24 12:30:10 (5.80s) | Epoch: 1 | Batch: 265 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12434.78
07/17/24 12:30:10 (5.81s) | Epoch: 1 | Batch: 266 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12422.38
07/17/24 12:30:10 (5.83s) | Epoch: 1 | Batch: 267 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12931.10
07/17/24 12:30:10 (5.84s) | Epoch: 1 | Batch: 268 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12519.71
07/17/24 12:30:10 (5.86s) | Epoch: 1 | Batch: 269 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13226.27
07/17/24 12:30:10 (5.88s) | Epoch: 1 | Batch: 270 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12706.94
07/17/24 12:30:10 (5.89s) | Epoch: 1 | Batch: 271 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12085.13
07/17/24 12:30:10 (5.91s) | Epoch: 1 | Batch: 272 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12515.85
07/17/24 12:30:10 (5.92s) | Epoch: 1 | Batch: 273 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13068.25
07/17/24 12:30:10 (5.94s) | Epoch: 1 | Batch: 274 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12714.75
07/17/24 12:30:10 (5.95s) | Epoch: 1 | Batch: 275 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12858.13
07/17/24 12:30:10 (5.97s) | Epoch: 1 | Batch: 276 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12333.77
07/17/24 12:30:10 (5.98s) | Epoch: 1 | Batch: 277 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12829.49
07/17/24 12:30:10 (6.00s) | Epoch: 1 | Batch: 278 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12870.88
07/17/24 12:30:10 (6.02s) | Epoch: 1 | Batch: 279 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12717.21
07/17/24 12:30:10 (6.03s) | Epoch: 1 | Batch: 280 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12596.06
07/17/24 12:30:10 (6.05s) | Epoch: 1 | Batch: 281 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12976.55
07/17/24 12:30:10 (6.07s) | Epoch: 1 | Batch: 282 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12752.41
07/17/24 12:30:10 (6.08s) | Epoch: 1 | Batch: 283 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12474.80
07/17/24 12:30:10 (6.10s) | Epoch: 1 | Batch: 284 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12131.42
07/17/24 12:30:10 (6.12s) | Epoch: 1 | Batch: 285 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13066.73
07/17/24 12:30:10 (6.13s) | Epoch: 1 | Batch: 286 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12712.70
07/17/24 12:30:10 (6.15s) | Epoch: 1 | Batch: 287 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11887.22
07/17/24 12:30:10 (6.16s) | Epoch: 1 | Batch: 288 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11953.65
07/17/24 12:30:10 (6.18s) | Epoch: 1 | Batch: 289 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12479.98
07/17/24 12:30:11 (6.20s) | Epoch: 1 | Batch: 290 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12244.58
07/17/24 12:30:11 (6.22s) | Epoch: 1 | Batch: 291 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12574.07
07/17/24 12:30:11 (6.23s) | Epoch: 1 | Batch: 292 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13210.87
07/17/24 12:30:11 (6.25s) | Epoch: 1 | Batch: 293 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11973.35
07/17/24 12:30:11 (6.26s) | Epoch: 1 | Batch: 294 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11904.25
07/17/24 12:30:11 (6.28s) | Epoch: 1 | Batch: 295 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11822.94
07/17/24 12:30:11 (6.30s) | Epoch: 1 | Batch: 296 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12755.96
07/17/24 12:30:11 (6.31s) | Epoch: 1 | Batch: 297 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12669.02
07/17/24 12:30:11 (6.33s) | Epoch: 1 | Batch: 298 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12048.41
07/17/24 12:30:11 (6.35s) | Epoch: 1 | Batch: 299 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11446.90
07/17/24 12:30:11 (6.36s) | Epoch: 1 | Batch: 300 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12115.58
07/17/24 12:30:11 (6.37s) | Epoch: 1 | Batch: 301 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12193.96
07/17/24 12:30:11 (6.39s) | Epoch: 1 | Batch: 302 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11754.39
07/17/24 12:30:11 (6.41s) | Epoch: 1 | Batch: 303 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12297.34
07/17/24 12:30:11 (6.42s) | Epoch: 1 | Batch: 304 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12662.71
07/17/24 12:30:11 (6.44s) | Epoch: 1 | Batch: 305 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12235.93
07/17/24 12:30:11 (6.45s) | Epoch: 1 | Batch: 306 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12234.90
07/17/24 12:30:11 (6.47s) | Epoch: 1 | Batch: 307 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12257.36
07/17/24 12:30:11 (6.48s) | Epoch: 1 | Batch: 308 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12271.09
07/17/24 12:30:11 (6.50s) | Epoch: 1 | Batch: 309 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11270.03
07/17/24 12:30:11 (6.52s) | Epoch: 1 | Batch: 310 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11933.36
07/17/24 12:30:11 (6.53s) | Epoch: 1 | Batch: 311 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12491.31
07/17/24 12:30:11 (6.55s) | Epoch: 1 | Batch: 312 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12559.75
07/17/24 12:30:11 (6.57s) | Epoch: 1 | Batch: 313 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12426.67
07/17/24 12:30:11 (6.58s) | Epoch: 1 | Batch: 314 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11693.68
07/17/24 12:30:11 (6.60s) | Epoch: 1 | Batch: 315 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11896.38
07/17/24 12:30:11 (6.61s) | Epoch: 1 | Batch: 316 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11447.17
07/17/24 12:30:11 (6.63s) | Epoch: 1 | Batch: 317 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12898.75
07/17/24 12:30:11 (6.65s) | Epoch: 1 | Batch: 318 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11813.96
07/17/24 12:30:11 (6.67s) | Epoch: 1 | Batch: 319 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11880.16
07/17/24 12:30:11 (6.68s) | Epoch: 1 | Batch: 320 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12262.74
07/17/24 12:30:11 (6.70s) | Epoch: 1 | Batch: 321 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12079.51
07/17/24 12:30:11 (6.72s) | Epoch: 1 | Batch: 322 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12404.73
07/17/24 12:30:11 (6.73s) | Epoch: 1 | Batch: 323 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12201.92
07/17/24 12:30:11 (6.75s) | Epoch: 1 | Batch: 324 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12032.14
07/17/24 12:30:11 (6.76s) | Epoch: 1 | Batch: 325 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11835.72
07/17/24 12:30:11 (6.78s) | Epoch: 1 | Batch: 326 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11795.28
07/17/24 12:30:11 (6.80s) | Epoch: 1 | Batch: 327 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11654.64
07/17/24 12:30:11 (6.81s) | Epoch: 1 | Batch: 328 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11561.41
07/17/24 12:30:11 (6.83s) | Epoch: 1 | Batch: 329 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11769.87
07/17/24 12:30:11 (6.85s) | Epoch: 1 | Batch: 330 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11405.55
07/17/24 12:30:11 (6.87s) | Epoch: 1 | Batch: 331 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11794.50
07/17/24 12:30:11 (6.88s) | Epoch: 1 | Batch: 332 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11889.57
07/17/24 12:30:11 (6.90s) | Epoch: 1 | Batch: 333 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11793.50
07/17/24 12:30:11 (6.91s) | Epoch: 1 | Batch: 334 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12010.91
07/17/24 12:30:11 (6.93s) | Epoch: 1 | Batch: 335 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11977.28
07/17/24 12:30:11 (6.95s) | Epoch: 1 | Batch: 336 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12619.33
07/17/24 12:30:11 (6.97s) | Epoch: 1 | Batch: 337 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11492.91
07/17/24 12:30:11 (6.98s) | Epoch: 1 | Batch: 338 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12033.76
07/17/24 12:30:11 (7.00s) | Epoch: 1 | Batch: 339 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11357.70
07/17/24 12:30:11 (7.01s) | Epoch: 1 | Batch: 340 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11999.07
07/17/24 12:30:11 (7.03s) | Epoch: 1 | Batch: 341 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11793.62
07/17/24 12:30:11 (7.05s) | Epoch: 1 | Batch: 342 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11499.04
07/17/24 12:30:11 (7.07s) | Epoch: 1 | Batch: 343 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11252.48
07/17/24 12:30:11 (7.08s) | Epoch: 1 | Batch: 344 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11187.58
07/17/24 12:30:11 (7.10s) | Epoch: 1 | Batch: 345 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11588.26
07/17/24 12:30:11 (7.12s) | Epoch: 1 | Batch: 346 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11230.41
07/17/24 12:30:11 (7.13s) | Epoch: 1 | Batch: 347 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11651.71
07/17/24 12:30:11 (7.15s) | Epoch: 1 | Batch: 348 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11492.58
07/17/24 12:30:11 (7.16s) | Epoch: 1 | Batch: 349 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11089.88
07/17/24 12:30:11 (7.18s) | Epoch: 1 | Batch: 350 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11200.22
07/17/24 12:30:12 (7.20s) | Epoch: 1 | Batch: 351 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11621.71
07/17/24 12:30:12 (7.21s) | Epoch: 1 | Batch: 352 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11258.50
07/17/24 12:30:12 (7.23s) | Epoch: 1 | Batch: 353 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10966.62
07/17/24 12:30:12 (7.25s) | Epoch: 1 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11411.80
07/17/24 12:30:12 (7.27s) | Epoch: 1 | Batch: 355 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12062.71
07/17/24 12:30:12 (7.28s) | Epoch: 1 | Batch: 356 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11703.44
07/17/24 12:30:12 (7.30s) | Epoch: 1 | Batch: 357 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11236.05
07/17/24 12:30:12 (7.32s) | Epoch: 1 | Batch: 358 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11491.59
07/17/24 12:30:12 (7.33s) | Epoch: 1 | Batch: 359 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11324.36
07/17/24 12:30:12 (7.35s) | Epoch: 1 | Batch: 360 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11440.65
07/17/24 12:30:12 (7.36s) | Epoch: 1 | Batch: 361 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11141.76
07/17/24 12:30:12 (7.38s) | Epoch: 1 | Batch: 362 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11010.41
07/17/24 12:30:12 (7.40s) | Epoch: 1 | Batch: 363 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11289.54
07/17/24 12:30:12 (7.41s) | Epoch: 1 | Batch: 364 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11361.63
07/17/24 12:30:12 (7.43s) | Epoch: 1 | Batch: 365 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10905.42
07/17/24 12:30:12 (7.45s) | Epoch: 1 | Batch: 366 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11030.76
07/17/24 12:30:12 (7.47s) | Epoch: 1 | Batch: 367 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11765.75
07/17/24 12:30:12 (7.48s) | Epoch: 1 | Batch: 368 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11589.11
07/17/24 12:30:12 (7.50s) | Epoch: 1 | Batch: 369 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10996.78
